country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
IRQ,Iraq,Dokan Dam,WRI1008718,400.0,35.9542,44.5710,Hydro,,,,1979.0,Iraq Ministry of Water Resources,World Bank,http://www-wds.worldbank.org/external/default/WDSContentServer/WDSP/IB/2015/08/14/090224b083072bdf/1_0/Rendered/PDF/Iraq000Dokan0a00Hydro0Power0Project.pdf,WRI,1030235,,,,,,,,,,629.24,330.06,330.06,327.16,425.37,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IRQ,Iraq,Doura,WRI1008711,640.0,33.2602,44.3751,Oil,,,,,Iraq's Ministry of Electricity,Power and Technology Magazine,http://www.power-technology.com/features/feature2045/,WRI,1030233,,,,,,,,,,,,,,2601.12,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IRQ,Iraq,Duhok,WRI1008708,1000.0,36.9445,42.7817,Gas,Oil,,,,Iraq's Ministry of Electricity,Mass Group Holdings,http://www.massgroupholding.com/MassPages.aspx?PID=16&lang=en,WRI,,,,,,,,,,,,,,,2137.02,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IRQ,Iraq,Erbil,WRI1008700,1500.0,36.0084,43.9169,Gas,Oil,,,2012.0,Iraq's Ministry of Electricity,Mass Group Holdings,http://massgroupholding.com/MassPages.aspx?PID=14&lang=en,WRI,,,,,,,,,,,,,,,3205.54,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IRQ,Iraq,Haditha Dam,WRI1008719,660.0,34.2070,42.3550,Hydro,,,,1987.0,Iraq Ministry of Water Resources,Iraq Coalition,http://www.iraqcoalition.org/pressreleases/20040608_Haditha.html,WRI,1030236,,,,,,,,,,2215.24,1550.47,1813.72,1862.96,1593.16,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IRQ,Iraq,Hemrin Dam,WRI1008720,50.0,34.1115,44.9737,Hydro,,,,1981.0,Iraq's Ministry of Water Resources,Energy and Hydroelectric Power,http://www.mowr.gov.iq:81/english/essay.htm,WRI,,,,,,,,,,,149.45,87.25,91.62,114.74,90.95,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IRQ,Iraq,Khor Al Zubayr,WRI1008696,252.0,30.2118,47.8179,Gas,Oil,,,2005.0,Iraq's Ministry of Electricity,Fluor,http://www.fluor.com/projects/government-iraq-power-plant-epc,WRI,1030240,,,,,,,,,,,,,,538.53,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IRQ,Iraq,Mosul Dam,WRI1008722,1052.0,36.6254,42.8178,Hydro,,,,1986.0,Iraq's Ministry of Water Resources,Energy and Hydroelectric Power,http://www.mowr.gov.iq:81/english/essay.htm,WRI,1045090,,,,,,,,,,3455.13,2317.36,3429.00,3508.75,2408.56,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IRQ,Iraq,Mosul Dam Regulator,WRI1008723,62.0,36.6254,42.8179,Hydro,,,,1986.0,Iraq's Ministry of Water Resources,Energy and Hydroelectric Power,http://www.mowr.gov.iq:81/english/essay.htm,WRI,,,,,,,,,,,204.66,135.31,202.45,206.97,141.32,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IRQ,Iraq,Mulla Abdulla (New),WRI1008694,222.0,35.6743,44.0751,Gas,Oil,,,,Iraq's Ministry of Electricity,North Shore Journal,http://northshorejournal.org/mulla-abdulah-power-plant-supplying-kirkuk-province,WRI,1053864,,,,,,,,,,,,,,474.42,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IRQ,Iraq,Sadr,WRI1008705,320.0,33.4178,44.4653,Gas,Oil,,,2011.0,Iraq's Ministry of Electricity,Reuters,http://www.reuters.com/article/us-iraq-electricity-idUSTRE73N1LC20110424,WRI,1075013,,,,,,,,,,,,,,683.84,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IRQ,Iraq,Samarra Barrage,WRI1008721,75.0,34.1943,43.8542,Hydro,,,,1956.0,Iraq's Ministry of Water Resources,Energy and Hydroelectric Power,http://www.mowr.gov.iq:81/english/essay.htm,WRI,1030251,,,,,,,,,,289.65,270.40,293.80,288.85,253.02,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
IRQ,Iraq,Shatt Al-Basra,WRI1008699,1250.0,30.1859,47.8370,Gas,,,,2013.0,Iraq's Ministry of Electricity,Iraq Business News,http://www.iraq-businessnews.com/2011/11/24/iraq-signs-349m-power-deal-with-greeces-metka/,WRI,1080463,,,,,,,,,,,,,,2671.28,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IRQ,Iraq,South Baghdad 1,WRI1008701,646.0,33.2872,44.4576,Gas,Oil,,,2004.0,Iraq's Ministry of Electricity,BBC,http://www.bbc.com/news/world-middle-east-22093992,WRI,1030230,,,,,,,,,,,,,,1380.52,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
IRQ,Iraq,Taji 1,WRI1008704,316.0,33.5347,44.2782,Gas,Oil,,,2012.0,Iraq's Ministry of Electricity,Iraq Business News,http://www.iraq-businessnews.com/tag/taji/,WRI,1030254,,,,,,,,,,,,,,675.30,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
JOR,Jordan,Al Ambaratouria,WKS0069767,51.0,32.3440,36.2910,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,127.70,138.18,127.10,138.84,132.77,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,Al Badiya,WKS0065367,10.0,32.1830,36.6930,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,17.36,18.53,18.13,18.58,18.76,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,Al Badiya 2,WKS0071849,11.0,32.1840,36.6870,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,23.74,24.71,24.08,24.89,25.24,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,Al Qatrana CCGT Power Plant Jordan,GEODB0046165,373.0,31.2226,36.0197,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1074158,2017,,,,,,,,,,,,,2165.63,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
JOR,Jordan,Al Safawi,WKS0066663,51.0,32.0890,37.0320,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,119.97,123.93,119.44,123.92,125.30,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,Amman East (AES Jordan) CCGT Power Plant Jordan,GEODB0002102,620.0,31.8997,36.0801,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,,2017,,,,,,,,,,,,,3599.71,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
JOR,Jordan,Aqaba Thermal Power Plant Jordan,GEODB0002141,650.0,29.3780,34.9770,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1020186,2017,,,,,,,,,,,,,3773.89,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
JOR,Jordan,Azraq,WKS0071836,5.0,32.3430,36.2550,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,10.63,11.33,10.44,11.55,10.80,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,Hussein Thermal Power Plant Jordan,GEODB0003620,382.0,32.1190,36.1250,Oil,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1020190,2017,,,,,,,,,,,,,967.31,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
JOR,Jordan,IPP3 ICE Power Plant Jordan,GEODB0046166,573.0,31.9101,36.0939,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,,2017,,,,,,,,,,,,,3326.83,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
JOR,Jordan,JUST,WKS0067741,5.0,32.4825,35.9864,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,10.87,11.04,10.60,11.40,11.28,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,Jordan Solar One,WKS0066018,20.0,32.4390,36.1000,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,50.41,53.40,50.90,53.88,53.21,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,Jordanian Royal Court,WKS0065472,5.6,31.9670,35.9350,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,11.27,11.44,11.29,11.25,11.38,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,Kempinski,WKS0073075,5.0,31.2646,35.8048,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,10.33,10.19,10.40,10.15,10.22,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,MaSP} Al Zanbaq,WKS0064057,10.0,30.1530,35.8100,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.12,17.79,17.52,18.06,18.64,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,MaSP} EJRE,WKS0067808,20.0,30.1470,35.8170,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,47.18,46.22,44.06,46.47,46.76,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,MaSP} Ennera,WKS0066020,10.0,30.1420,35.8130,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.12,17.79,17.49,18.08,18.79,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,MaSP} Falcon,WKS0065451,20.0,30.1550,35.8170,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,47.18,46.22,44.06,46.47,46.76,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,MaSP} GLAE,WKS0068492,10.0,30.1410,35.8150,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.12,17.79,17.49,18.08,18.83,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,MaSP} Shams,WKS0064056,52.5,30.1450,35.8250,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,124.15,121.71,116.15,122.59,122.76,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,MaSP} SunE,WKS0068494,20.0,30.1590,35.8130,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,47.18,46.22,44.06,46.43,46.73,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,MaSP} Ward Al Joury,WKS0065452,10.0,30.1440,35.8100,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.12,17.89,17.49,18.06,18.64,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,MaSP} Zahrat Al Salam,WKS0064125,10.0,30.1490,35.8090,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.12,17.89,17.52,18.06,18.64,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,Mafraq I,WKS0073081,50.0,32.3540,36.2920,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,124.04,134.71,123.59,135.35,132.10,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,Oryx Ma'an,WKS0068491,10.4,30.2160,35.6130,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,22.51,22.95,20.96,23.12,22.18,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,Quweira,WKS0064352,103.0,29.7300,35.3500,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,259.71,253.51,248.74,253.69,252.79,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,Rehab CCGT Power Plant Jordan,GEODB0005053,357.0,32.3311,36.0506,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1020195,2017,,,,,,,,,,,,,2072.74,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
JOR,Jordan,Risha OCGT Power Plant Jordan,GEODB0005108,150.0,32.5724,39.0111,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,1020196,2017,,,,,,,,,,,,,870.89,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
JOR,Jordan,Samra CCGT Power Plant Jordan,GEODB0005246,1031.0,32.1433,36.1418,Gas,,,,,,GEODB,http://globalenergyobservatory.org,GEODB,,2017,,,,,,,,,,,,,5985.98,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
JOR,Jordan,Shamsuna,WKS0064788,10.1,29.3940,35.0270,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,21.40,21.10,19.69,21.22,20.94,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,Sul,WKS0069857,5.0,31.0500,35.7460,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,10.55,10.43,9.93,10.46,9.93,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,Sunrise,WKS0073082,50.0,32.3630,36.2960,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,123.16,135.90,124.32,136.54,133.15,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
JOR,Jordan,Zaatari,WKS0070936,12.9,32.2820,36.3260,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,31.05,31.19,30.77,31.59,31.78,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
KWT,Kuwait,Az Zour North,WRI1023728,1100.0,28.7135,48.3806,Gas,,,,,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,WRI,1021480,,,,,,,,,,,,,,3609.81,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KWT,Kuwait,Az Zour South CCGT,WRI1008685,5805.0,28.7072,48.3742,Gas,Oil,,,,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,1021475,,,,,,,,,,,,,,19049.96,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KWT,Kuwait,Doha East,WRI1008689,1158.0,29.3682,47.7963,Gas,,,,,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,1021476,,,,,,,,,,,,,,3800.14,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KWT,Kuwait,Doha West,WRI1008690,2543.0,29.3678,47.7865,Gas,,,,2008.0,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,1021478,,,,,,,,,,,,,,8345.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KWT,Kuwait,Sabiya,WRI1008692,5366.5,29.5670,48.1710,Gas,Oil,,,,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,1021485,,,,,,,,,,,,,,17610.96,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KWT,Kuwait,Shuiba North,WRI1008688,875.0,29.0359,48.1536,Gas,,,,,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,1021483,,,,,,,,,,,,,,2871.44,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KWT,Kuwait,Shuiba SPSS,WRI1008687,720.0,29.0359,48.1536,Gas,,,,,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,GEODB,,,,,,,,,,,,,,,2362.78,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KWT,Kuwait,Shuwaikh,WRI1008691,252.0,29.0769,48.0839,Gas,Oil,,,2007.0,,Arab Union of Electricity,http://www.auptde.org/NewsDetails.aspx?lang=en&NID=283,CARMA,1021484,,,,,,,,,,,,,,826.97,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
KWT,Kuwait,Umm Gudair,WKS0064590,10.0,28.8900,47.7100,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,16.66,16.48,16.11,16.34,16.49,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
LBN,Lebanon,Baalback,WRI1023666,35.0,34.0209,36.1919,Oil,,,,1996.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjK2LCH27rQAhWi4IMKHaveBssQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=4btV4UcwDLWqm3YlUx2keg&bvm=bv.139250283 d.eWE,WRI,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
LBN,Lebanon,Deir Ammar,WRI1023661,470.0,34.4650,35.8942,Gas,Oil,,,1998.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjK2LCH27rQAhWi4IMKHaveBssQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=4btV4UcwDLWqm3YlUx2keg&bvm=bv.139250283 d.eWE,WRI,1015154,,,,,,,,,,,,,,0.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
LBN,Lebanon,Hreishi,WRI1023665,70.0,34.3795,35.7584,Oil,,,,1983.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjK2LCH27rQAhWi4IMKHaveBssQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=4btV4UcwDLWqm3YlUx2keg&bvm=bv.139250283 d.eWE,WRI,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
LBN,Lebanon,Jieh 1,WRI1023664,347.5,33.6475,35.3996,Oil,,,,1971.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjK2LCH27rQAhWi4IMKHaveBssQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=4btV4UcwDLWqm3YlUx2keg&bvm=bv.139250283 d.eWE,WRI,1015156,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
LBN,Lebanon,Sour,WRI1023667,35.0,33.2761,35.2289,Oil,,,,1996.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjK2LCH27rQAhWi4IMKHaveBssQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=4btV4UcwDLWqm3YlUx2keg&bvm=bv.139250283 d.eWE,WRI,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
LBN,Lebanon,Zahrani,WRI1023662,470.0,33.4961,35.3380,Gas,Oil,,,1998.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjK2LCH27rQAhWi4IMKHaveBssQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=4btV4UcwDLWqm3YlUx2keg&bvm=bv.139250283 d.eWE,WRI,1015162,,,,,,,,,,,,,,0.0,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
LBN,Lebanon,Zouk 1,WRI1023663,642.8,33.9690,35.6040,Oil,,,,1984.0,,Arab Union of Electricity,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjK2LCH27rQAhWi4IMKHaveBssQFggbMAA&url=http%3A%2F%2Fwww.auptde.org%2FNewsDetails.aspx%3Flang%3Den%26NID%3D283&usg=AFQjCNEkUcc5GeGitCkuTTJR3QTQZU1lMg&sig2=4btV4UcwDLWqm3YlUx2keg&bvm=bv.139250283 d.eWE,GEODB,,,,,,,,,,,,,,,,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION
LBY,Libya,Al Khums,WRI1023832,1000.0,32.6204,14.3312,Gas,Oil,,,1995.0,General Electricity Company of Libya,Arab Union of Electricity,http://www.auptde.org/PublicationsFile.aspx?lang=en&CID=855,WRI,1109733,,,,,,,,,,,,,,3989.57,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
LBY,Libya,Az Zawiyah,WRI1023835,1440.0,32.7882,12.6740,Gas,Oil,,,2003.0,General Electricity Company of Libya,Arab Union of Electricity,http://www.auptde.org/PublicationsFile.aspx?lang=en&CID=855,WRI,,,,,,,,,,,,,,,5744.99,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
LBY,Libya,Derna Steam Station,WRI1023829,65.0,32.7810,22.5874,Oil,,,,1985.0,General Electricity Company of Libya,Arab Union of Electricity,http://www.auptde.org/PublicationsFile.aspx?lang=en&CID=855,GEODB,,,,,,,,,,,,,,,174.44,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
